name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Seoul,South Korea",2023-03-13,44.6,29.2,36.7,40.3,20.9,31.3,12.2,37.1,0,0,0,,0,0,30.9,13.2,248.9,1022.6,25.2,12.2,230.8,19.8,8,10,2023-03-13T06:47:08,2023-03-13T18:36:45,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47108099999"
"Seoul,South Korea",2023-03-14,59.2,37.6,47.9,59.2,34.3,46.2,25.9,43.7,0,0,0,,0,0,27.7,12.7,167.6,1017.8,51.1,12.2,229.4,19.8,8,10,2023-03-14T06:45:39,2023-03-14T18:37:42,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47108099999"
"Seoul,South Korea",2023-03-15,57.7,40.4,48.5,57.7,35.8,46.9,38.3,68.8,0.009,100,8.33,rain,0,0,27.5,12.7,257.8,1019.4,66.9,11.2,158.9,13.5,7,10,2023-03-15T06:44:10,2023-03-15T18:38:38,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47108099999"
"Seoul,South Korea",2023-03-16,47.3,33.2,40.4,44,28.7,37,14.8,36.3,0,0,0,,0,0,21.7,9.5,285.2,1028.4,57,12,206.8,17.8,8,10,2023-03-16T06:42:40,2023-03-16T18:39:34,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47108099999"
"Seoul,South Korea",2023-03-17,54.7,33,44.3,54.7,31.1,43.4,16.1,32.9,0,0,0,,0,0,9.4,5.4,319.9,1024.3,84.2,12.1,144.2,12.4,6,10,2023-03-17T06:41:10,2023-03-17T18:40:30,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47108099999"
"Seoul,South Korea",2023-03-18,56.4,37.1,46.3,56.4,34.5,44.7,24.4,43.7,0,0,0,,0,0,14.8,10.9,271,1018.9,30.1,11.4,229.2,19.8,8,10,2023-03-18T06:39:40,2023-03-18T18:41:26,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47108099999"
"Seoul,South Korea",2023-03-19,59.1,36.6,46.8,59.1,34,45.8,32.3,59.7,0,0,0,,0,0,8.9,8.5,245.4,1019.9,5.8,5.4,252.5,21.7,8,10,2023-03-19T06:38:10,2023-03-19T18:42:21,0.91,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47108099999"
"Seoul,South Korea",2023-03-20,62.3,36.5,48.6,62.3,34.2,48.3,29.1,51.8,0,0,0,,0,0,8.9,7.6,247.1,1015.9,30.4,6.5,236.8,20.5,8,10,2023-03-20T06:36:39,2023-03-20T18:43:17,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-03-21,71.4,41.2,54.7,71.4,39.6,54.2,25.8,35,0,0,0,,0,0,4.9,6.4,302.7,1011.9,14.4,11.5,257.3,22.2,9,10,2023-03-21T06:35:08,2023-03-21T18:44:12,0.98,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47108099999"
"Seoul,South Korea",2023-03-22,76.3,48.5,61.4,76.3,47.7,61.3,38.6,44,0,0,0,,0,0,11,9.1,328.1,1009.5,59.3,10.5,225.5,19.5,8,10,2023-03-22T06:33:38,2023-03-22T18:45:07,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47116599999,47122099999,47099099999,47108099999,RKSS"
"Seoul,South Korea",2023-03-23,73.6,56.3,64,73.6,56.3,64,44,49.6,0,0,0,rain,0,0,21.7,10.3,280.6,1006,67.8,10.6,132.4,11.4,7,10,2023-03-23T06:32:07,2023-03-23T18:46:02,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47108099999"
"Seoul,South Korea",2023-03-24,64.6,45.7,54.8,64.6,42.8,54.3,27.7,35.5,0,0,0,,0,0,7.8,7.8,261.1,1014.2,75.4,10,190.8,16.6,7,10,2023-03-24T06:30:36,2023-03-24T18:46:57,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-03-25,64.4,46.7,54.7,64.4,43.6,54.2,39.7,57.8,0,0,0,,0,0,8.9,8.8,264.1,1017.6,52.2,10.1,224.4,19.5,7,10,2023-03-25T06:29:05,2023-03-25T18:47:52,0.11,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47108099999"
"Seoul,South Korea",2023-03-26,56.5,41.4,49.7,56.5,37.6,47.6,20.5,34.5,0,0,0,,0,0,18.6,11.2,290.3,1017,16.9,11.7,275,23.8,9,10,2023-03-26T06:27:34,2023-03-26T18:48:46,0.14,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47108099999"
"Seoul,South Korea",2023-03-27,57.1,35.6,45.1,57.1,32.9,43.4,22,41.8,0,0,0,,0,0,14.3,9.1,256,1021.4,9.7,12.1,271.4,23.5,9,10,2023-03-27T06:26:04,2023-03-27T18:49:41,0.17,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47108099999"
"Seoul,South Korea",2023-03-28,59.2,36.7,48.1,59.2,32.6,47.2,29.7,52.8,0,0,0,,0,0,10.3,8.4,244.8,1023.6,28.2,11.1,230.2,19.9,8,10,2023-03-28T06:24:33,2023-03-28T18:50:35,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47108099999"
"Seoul,South Korea",2023-03-29,67.2,41,52.9,67.2,39.6,52.7,32.7,50.6,0,0,0,,0,0,11.9,8.9,260.2,1022.3,3.9,8.3,261.9,22.6,9,10,2023-03-29T06:23:03,2023-03-29T18:51:30,0.25,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-03-30,69.9,44.1,55.9,69.9,42.3,55.6,31.5,41.8,0,0,0,,0,0,12.3,8.6,262.4,1019.4,15.5,8.6,271.2,23.5,9,10,2023-03-30T06:21:32,2023-03-30T18:52:24,0.27,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47108099999"
"Seoul,South Korea",2023-03-31,74.3,45.5,58.5,74.3,43,58.3,34.3,42.3,0,0,0,,0,0,8.3,9.7,251,1018.1,0.1,7.6,274.1,23.7,9,10,2023-03-31T06:20:02,2023-03-31T18:53:18,0.3,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2023-04-01,77.7,49.3,62.8,77.7,47.5,62.7,36.3,40.3,0,0,0,,0,0,13.9,7.2,327.9,1015.6,16,8.1,267.2,23,8,10,2023-04-01T06:18:32,2023-04-01T18:54:13,0.34,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-04-02,76.8,53.5,65.5,76.8,53.5,65.5,31.1,29.8,0,0,0,,0,0,16.8,10.4,76.3,1018.1,11.2,11.4,281.3,24.2,9,10,2023-04-02T06:17:02,2023-04-02T18:55:07,0.37,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47108099999"
"Seoul,South Korea",2023-04-03,78,53.1,66,78,53.1,66,31.5,29.1,0,0,0,,0,0,19.7,8.6,93.8,1021.4,29.9,12,270.9,23.5,9,10,2023-04-03T06:15:33,2023-04-03T18:56:01,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47108099999"
"Seoul,South Korea",2023-04-04,70.9,56.3,64.6,70.9,56.3,64.6,31.5,33.5,0.003,100,8.33,rain,0,0,22.6,8.8,101,1018.5,94,11,120.9,10.2,6,10,2023-04-04T06:14:04,2023-04-04T18:56:56,0.43,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2023-04-05,58.1,47.6,53.8,58.1,44.6,53.2,52.8,96.3,0.125,100,58.33,rain,0,0.6,38.9,11.8,105,1008.9,100,3.4,7.9,0.6,0,10,2023-04-05T06:12:35,2023-04-05T18:57:50,0.47,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2023-04-06,49.4,45.8,48.3,48.4,43.1,45.8,46.6,93.9,0.087,100,16.67,rain,0,0,17.2,7.7,197.3,1010.1,99.7,3.2,39,3.2,2,10,2023-04-06T06:11:06,2023-04-06T18:58:44,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47108099999"
"Seoul,South Korea",2023-04-07,59.9,41.4,48.4,59.9,37.1,46.9,36.5,67,0,0,0,,0,0,24.6,11.8,238.6,1013.5,28.8,8.1,283.7,24.5,9,10,2023-04-07T06:09:38,2023-04-07T18:59:38,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47108099999"
"Seoul,South Korea",2023-04-08,58.3,37.6,47.4,58.3,34.5,45.8,28,49,0,0,0,,0,0,27.3,14.6,263.3,1018.3,3.9,12.3,295.5,25.7,9,10,2023-04-08T06:08:10,2023-04-08T19:00:32,0.57,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47108099999"
"Seoul,South Korea",2023-04-09,63.6,38.4,50.9,63.6,34.4,50.2,35,56.7,0,0,0,,0,0,19.5,10.2,221.3,1019,2.3,11.9,292.6,25.3,9,10,2023-04-09T06:06:43,2023-04-09T19:01:27,0.6,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47108099999"
"Seoul,South Korea",2023-04-10,66.3,43,55,66.3,40,54.4,36.2,51.6,0,0,0,,0,0,28.2,12.3,197.6,1015,22.7,11.7,288.1,24.8,9,10,2023-04-10T06:05:16,2023-04-10T19:02:21,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-04-11,62.9,50.1,56,62.9,50.1,56,47.4,74.3,0.004,100,8.33,rain,0,0,39.8,15.9,209.2,1010.1,76.8,8.7,82.8,7,5,10,2023-04-11T06:03:50,2023-04-11T19:03:15,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2023-04-12,59,38.4,50.1,59,36.1,49.5,25.6,41.6,0.002,100,4.17,rain,0,0,22.1,11.4,251,1017.2,4,7.8,312.3,27.1,10,10,2023-04-12T06:02:24,2023-04-12T19:04:10,0.71,Rain,Clear conditions throughout the day with early morning rain.,rain,"47098099999,47119099999,RKSI,47099099999,47108099999,47111099999,47112099999,47120099999,RKSM,47116599999,47122099999,RKSS,47113199999"
"Seoul,South Korea",2023-04-13,62.9,41.5,53,62.9,38.7,52.3,29.6,46.4,0,0,0,,0,0,16.6,7.1,308.1,1017.4,44.7,10,272.9,23.5,9,10,2023-04-13T06:00:59,2023-04-13T19:05:04,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47108099999"
"Seoul,South Korea",2023-04-14,69.8,53.5,60.5,69.8,53.5,60.5,44.1,55.6,0,0,0,,0,0,15.2,8.5,268.9,1013.1,85.7,12,258.5,22.4,9,10,2023-04-14T05:59:34,2023-04-14T19:05:58,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47108099999"
"Seoul,South Korea",2023-04-15,61,50.2,56.9,61,50.2,56.9,50.7,80.1,0.004,100,4.17,rain,0,0,14.1,8.7,250.4,1004.9,82,9.5,130.8,11.3,7,10,2023-04-15T05:58:10,2023-04-15T19:06:53,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47108099999"
"Seoul,South Korea",2023-04-16,60.7,45.5,51.6,60.7,42.6,50.9,41.9,71.4,0,0,0,,0,0,21.7,11.7,257,1004.8,68.8,7.6,198.8,17.1,7,10,2023-04-16T05:56:47,2023-04-16T19:07:47,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-04-17,64.5,44.7,54.9,64.5,44.7,54.6,40.3,61.1,0,0,0,,0,0,10.7,7.7,271.1,1014.3,50.7,10.6,266,23.1,9,10,2023-04-17T05:55:24,2023-04-17T19:08:42,0.89,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47108099999"
"Seoul,South Korea",2023-04-18,64.6,51.2,57.4,64.6,51.2,57.4,48.7,75,0.004,100,4.17,rain,0,0,18.6,10.1,60.6,1011.2,74.5,9.2,88,7.6,6,10,2023-04-18T05:54:02,2023-04-18T19:09:37,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-04-19,82.6,52.9,65.4,80.7,52.9,65.2,51.5,65.9,0,0,0,,0,0,13,8.6,52.5,1009.3,21.8,9,312.8,27.1,10,10,2023-04-19T05:52:41,2023-04-19T19:10:31,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47108099999"
"Seoul,South Korea",2023-04-20,66.2,58.3,61.2,66.2,58.3,61.2,58.2,90,0,0,0,,0,0,22.1,8,234.5,1009.7,95.6,7.1,117.9,10.2,7,10,2023-04-20T05:51:21,2023-04-20T19:11:26,0,Overcast,Cloudy skies throughout the day.,cloudy,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47108099999"
"Seoul,South Korea",2023-04-21,72.6,53.2,62,72.6,53.2,62,41.1,54.5,0,0,0,,0,0,21,9.2,311.1,1011.8,54.3,10.2,302.6,26.1,9,10,2023-04-21T05:50:01,2023-04-21T19:12:20,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47108099999"
"Seoul,South Korea",2023-04-22,71.7,53.8,62.6,71.7,53.8,62.6,22.6,22,0,0,0,,0,0,22.8,8.4,48.6,1018.6,81.9,12.2,265.5,22.8,8,10,2023-04-22T05:48:42,2023-04-22T19:13:15,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47108099999"
"Seoul,South Korea",2023-04-23,71.6,51.4,61.1,71.6,51.4,61.1,30.3,32.1,0,0,0,,0,0,13.2,8.4,324.3,1022.2,78.1,11.9,268.6,23.3,9,10,2023-04-23T05:47:24,2023-04-23T19:14:10,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47098099999,47119099999,47099099999,47108099999,47111099999,47112099999,RKSM,47110099999,47127043216,47122099999,47116599999,RKSS,47113199999"
"Seoul,South Korea",2023-04-24,69.7,53.7,61,69.7,53.7,61,35.5,38.6,0,0,0,,0,0,13,9.3,121.5,1022.1,71,12.1,234.6,20.3,8,10,2023-04-24T05:46:07,2023-04-24T19:15:05,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2023-04-25,55.4,48.4,52,55.4,47.2,51.9,40.4,65.8,0,0,0,rain,0,0,9.4,8.1,81.8,1016.1,85.7,11.8,108.5,9.2,5,10,2023-04-25T05:44:51,2023-04-25T19:15:59,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2023-04-26,55.4,46.3,50.4,55.4,43.9,49.2,40.8,70.4,0,0,0,rain,0,0,21.3,10.3,235.2,1013.1,60.2,11.7,310.1,26.8,10,10,2023-04-26T05:43:35,2023-04-26T19:16:54,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47108099999"
"Seoul,South Korea",2023-04-27,67.4,41.5,54.5,67.4,38.8,53.9,40.8,63.3,0,0,0,,0,0,11.4,7.9,266,1019.6,10.9,10.3,320.3,27.6,10,10,2023-04-27T05:42:21,2023-04-27T19:17:49,0.22,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47108099999"
"Seoul,South Korea",2023-04-28,69.9,48.2,59.4,69.9,48.2,59.4,44,59.3,0,0,0,,0,0,19,10.6,226.4,1016.3,58.3,11.5,276,23.8,9,10,2023-04-28T05:41:08,2023-04-28T19:18:43,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-04-29,60.1,50.1,56.6,60.1,50.1,56.6,53.4,89.3,0.081,100,25,rain,0,0,25.7,12.3,238.6,1006.7,96.9,6.2,89,7.6,6,10,2023-04-29T05:39:55,2023-04-29T19:19:38,0.29,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2023-04-30,63.6,46.5,54.6,63.6,43.6,53.9,44.6,71.4,0.041,100,4.17,rain,0,0,24.2,12.6,228.8,1009.6,64.1,11.6,306.9,26.5,10,10,2023-04-30T05:38:44,2023-04-30T19:20:33,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-05-01,69.1,50,58.3,69.1,50,58.3,42.1,60.1,0,0,0,,0,0,21,9.5,267.7,1016.1,37.9,9.4,296.1,25.5,9,10,2023-05-01T05:37:34,2023-05-01T19:21:27,0.35,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47108099999"
"Seoul,South Korea",2023-05-02,74.5,48.6,61.8,74.5,46.2,61.5,36.6,41.4,0,0,0,,0,0,11.2,6.9,120.6,1021.8,65,12.1,251,21.7,9,10,2023-05-02T05:36:25,2023-05-02T19:22:22,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47108099999"
"Seoul,South Korea",2023-05-03,78.9,54.9,66.6,78.9,54.9,66.6,45.6,49,0,0,0,,0,0,12.1,8.6,276.6,1020.4,59.1,12.1,306.6,26.5,10,10,2023-05-03T05:35:17,2023-05-03T19:23:16,0.42,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2023-05-04,78.1,60,69.9,78.1,60,69.9,57.7,66.4,0,0,0,rain,0,0,15,6.3,88.4,1013.5,80.1,12.1,268.3,23.2,9,10,2023-05-04T05:34:10,2023-05-04T19:24:10,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2023-05-05,71,62.1,66.1,71,62.1,66.1,63.4,91.8,0.166,100,20.83,rain,0,0.4,28.6,8.7,87.8,1002.4,99.8,6.9,7.5,0.5,0,10,2023-05-05T05:33:05,2023-05-05T19:25:05,0.48,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47108099999"
"Seoul,South Korea",2023-05-06,60.1,53,55.2,60.1,53,55.2,51.6,88.5,0.115,100,45.83,rain,0,0,38.9,16.3,57,1005.7,90.7,7.9,13.9,1.3,1,10,2023-05-06T05:32:01,2023-05-06T19:25:59,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47108099999"
"Seoul,South Korea",2023-05-07,65.2,53.1,58.2,65.2,53.1,58.2,38.1,47.6,0.024,100,8.33,rain,0,0,27.1,8.6,55.2,1012.2,79.1,11.8,156.3,13.4,6,10,2023-05-07T05:30:58,2023-05-07T19:26:53,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"47111099999,47098099999,47112099999,47120099999,47110099999,47119099999,47127043216,47122099999,47116599999,47108099999,RKSS"
"Seoul,South Korea",2023-05-08,71,46.2,59,71,43.7,58.7,40.7,53,0,0,0,,0,0,10.5,10,282.3,1016,25.1,12,321.8,27.9,10,10,2023-05-08T05:29:56,2023-05-08T19:27:46,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47108099999"
"Seoul,South Korea",2023-05-09,76,49.9,62.2,76,49.9,62.2,44.4,54.5,0,0,0,,0,0,16.6,9.4,246.1,1016,11.5,11.4,330.4,28.4,10,10,2023-05-09T05:28:56,2023-05-09T19:28:40,0.62,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47108099999"
"Seoul,South Korea",2023-05-10,78.2,51.4,64.9,78.2,51.4,64.9,46.1,54.1,0,0,0,,0,0,12.3,7.1,286.2,1016.2,25.3,9.5,293.3,25.3,8,10,2023-05-10T05:27:57,2023-05-10T19:29:33,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47108099999"
"Seoul,South Korea",2023-05-11,79.7,55.3,67.2,79.7,55.3,67.2,46.2,49.5,0,0,0,,0,0,11.4,8.3,276.8,1017.3,27,11.8,316.1,27.5,10,10,2023-05-11T05:26:59,2023-05-11T19:30:26,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,RKSM,47119099999,47127043216,47122099999,47116599999,47108099999,RKSS"
"Seoul,South Korea",2023-05-12,76,55.5,65.2,76,55.5,65.2,43.8,48.6,0,0,0,,0,0,9.8,7.2,262.1,1016.3,57.1,10.8,229.3,19.9,6,10,2023-05-12T05:26:03,2023-05-12T19:31:19,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47098099999,47119099999,47099099999,47108099999,47111099999,47112099999,47120099999,RKSM,47110099999,47127043216,47122099999,47116599999,RKSS"
"Seoul,South Korea",2023-05-13,73.7,54.6,63.8,73.7,54.6,63.8,49.6,61.8,0,0,0,,0,0,12.5,9.5,273.8,1012.9,41.3,9.5,315.3,27.3,10,10,2023-05-13T05:25:08,2023-05-13T19:32:12,0.77,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-05-14,74.5,55.4,64.7,74.5,55.4,64.7,47.7,55.7,0,0,0,,0,0,12.3,8.1,256.4,1009.2,27.1,12.2,332.6,28.7,10,10,2023-05-14T05:24:14,2023-05-14T19:33:04,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-05-15,81.7,55.6,68.5,81,55.6,68.4,50.4,54.9,0,0,0,,0,0,13.2,9.8,220.1,1007.7,21.7,12.1,334.5,28.9,10,10,2023-05-15T05:23:22,2023-05-15T19:33:56,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47108099999"
"Seoul,South Korea",2023-05-16,87.2,62.7,74.8,86.4,62.7,74.6,55.6,53.2,0,0,0,,0,0,18.8,9.5,210.1,1009.5,19.4,10.7,336.3,28.9,10,10,2023-05-16T05:22:32,2023-05-16T19:34:47,0.87,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47120099999,47110099999,47119099999,47127043216,47116599999,47122099999,47099099999,47108099999,RKSS"
